r_tower_killed,d_tower_killed,r_barracks_killed,d_barracks_killed,r_roshan_killed,d_roshan_killed,r_first_blood,d_first_blood,r_had_aegis,d_had_aegis,r_tower_denied,d_tower_denied,obj_len,r_obj,d_obj
1,0,0,0,0,0,True,False,0,0,0,0,2,2,0
6,4,0,2,1,0,True,False,1,0,0,0,15,9,6
6,1,0,0,1,0,False,True,1,0,0,0,10,8,2
6,0,0,2,0,0,True,False,0,0,1,1,11,8,3
8,2,0,4,0,0,False,True,0,0,0,0,15,8,7
2,3,0,0,0,0,True,False,0,0,1,1,8,4,4
3,3,0,0,0,0,True,False,0,0,0,0,7,4,3
3,2,0,0,1,0,False,True,1,0,1,0,9,6,3
5,7,2,0,1,0,False,True,1,0,0,1,18,9,9
3,3,0,0,0,1,True,False,0,1,2,0,11,6,5
3,3,0,0,0,0,False,True,0,0,0,0,7,3,4
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
2,5,1,0,0,0,True,False,0,0,0,0,9,4,5
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
4,4,0,0,0,0,True,False,0,0,0,0,9,5,4
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
4,4,0,0,1,0,True,False,1,0,0,0,11,7,4
6,0,0,0,1,0,False,True,1,0,0,0,9,8,1
1,6,0,0,0,1,True,False,0,1,0,0,10,2,8
8,8,6,2,1,1,True,False,1,1,1,0,30,18,12
3,2,0,0,0,0,False,True,0,0,2,0,8,5,3
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
6,3,0,0,2,0,True,False,2,0,0,1,15,11,4
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
2,2,0,0,0,1,False,True,0,1,1,0,8,3,5
3,3,0,0,0,0,False,True,0,0,0,1,8,3,5
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
3,3,0,0,1,0,True,False,1,0,0,1,10,6,4
3,6,0,0,0,1,False,True,0,1,1,0,13,4,9
2,3,0,0,0,0,True,False,0,0,0,1,7,3,4
0,1,0,0,0,0,False,True,0,0,0,0,2,0,2
6,2,0,0,0,0,True,False,0,0,0,0,9,7,2
3,1,0,0,0,0,True,False,0,0,0,0,5,4,1
3,5,0,0,1,0,False,True,0,0,0,0,10,4,6
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
10,3,0,2,2,0,True,False,2,0,0,0,20,15,5
3,8,4,0,0,1,False,True,0,1,0,0,18,7,11
1,0,0,0,0,0,True,False,0,0,0,0,2,2,0
1,0,0,0,0,0,True,False,0,0,0,0,2,2,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,1,0,0,0,0,True,False,0,0,0,0,2,1,1
2,3,0,0,0,1,False,True,0,1,0,0,8,2,6
3,8,4,0,0,1,False,False,0,1,0,1,18,7,11
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
4,2,0,0,1,0,False,True,1,0,2,0,11,8,3
7,1,0,0,1,0,True,False,1,0,0,0,11,10,1
3,2,0,0,0,0,True,False,0,0,0,0,6,4,2
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
7,1,0,2,0,0,False,True,0,0,2,0,13,9,4
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
6,8,1,2,0,1,False,True,0,1,0,0,20,7,13
0,2,0,0,0,0,False,True,0,0,0,0,3,0,3
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,1,0,0,0,0,False,True,0,0,0,0,2,0,2
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
1,4,0,0,0,0,False,True,0,0,1,0,7,2,5
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
3,1,0,0,0,0,True,False,0,0,0,0,5,4,1
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
4,1,0,0,0,0,False,True,0,0,0,0,6,4,2
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
3,3,0,0,0,0,True,False,0,0,0,1,8,4,4
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
1,0,0,0,0,0,True,False,0,0,0,0,2,2,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
1,0,0,0,0,0,True,False,0,0,0,0,2,2,0
4,3,0,1,0,0,False,True,0,0,0,0,9,4,5
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
4,3,0,0,0,0,True,False,0,0,0,0,8,5,3
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
7,1,0,2,1,0,True,False,1,0,0,0,13,10,3
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
1,3,0,0,0,0,False,True,0,0,0,0,5,1,4
1,3,0,0,0,0,True,False,0,0,0,0,5,2,3
5,2,0,2,0,0,True,False,0,0,0,0,10,6,4
5,6,0,0,0,0,False,True,0,0,0,0,12,5,7
3,2,0,0,0,0,False,True,0,0,1,0,7,4,3
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
9,6,0,6,0,1,True,False,0,1,1,0,25,11,14
2,4,0,0,0,0,True,False,0,0,0,0,7,3,4
5,6,0,0,3,0,True,False,3,0,0,1,19,12,7
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
1,9,5,0,0,2,False,True,0,2,0,0,20,6,14
8,4,0,2,1,0,True,False,1,0,1,0,18,12,6
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
3,1,0,0,0,0,True,False,0,0,0,0,5,4,1
3,6,0,0,0,0,False,True,0,0,0,0,10,3,7
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
0,5,0,0,0,0,False,True,0,0,1,0,7,1,6
1,1,0,0,0,0,False,True,0,0,1,0,4,2,2
0,5,0,0,0,1,True,False,0,1,0,0,8,1,7
2,2,0,0,0,0,True,False,0,0,0,0,5,3,2
2,2,0,0,0,0,True,False,0,0,1,0,6,4,2
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
2,7,1,0,0,0,True,False,0,0,1,0,12,5,7
1,0,0,0,0,0,True,False,0,0,0,0,2,2,0
0,7,3,0,0,0,False,True,0,0,1,0,12,4,8
2,1,0,0,0,0,False,True,0,0,0,0,4,2,2
7,2,0,2,1,0,True,False,1,0,0,0,14,10,4
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
1,5,0,0,0,1,False,True,0,1,0,1,10,1,9
1,0,0,0,0,0,False,True,0,0,0,0,2,1,1
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
6,0,0,0,0,0,False,True,0,0,0,0,7,6,1
7,7,0,2,1,1,True,False,1,1,0,0,21,10,11
5,1,0,0,1,0,True,False,1,0,0,0,9,8,1
5,6,0,0,0,2,True,False,0,2,0,1,17,6,11
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,2,0,0,0,0,False,True,0,0,0,0,3,0,3
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
8,3,0,4,2,0,False,True,2,0,1,1,22,13,9
2,0,0,0,0,0,False,True,0,0,0,0,3,2,1
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
2,3,0,0,0,0,False,True,0,0,1,1,8,3,5
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
6,1,0,4,0,0,True,False,0,0,0,2,14,7,7
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
1,2,0,0,0,0,True,False,0,0,0,0,4,2,2
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,False,True,0,0,1,0,2,1,1
0,1,0,0,0,0,True,False,0,0,0,0,2,1,1
2,1,0,0,0,0,True,False,0,0,0,0,4,3,1
2,5,0,0,0,0,False,True,0,0,1,0,9,3,6
2,0,0,0,0,0,False,True,0,0,1,0,4,3,1
6,2,0,0,0,0,True,False,0,0,0,0,9,7,2
5,1,0,0,1,0,False,True,1,0,1,0,10,8,2
3,4,0,0,0,0,True,False,0,0,0,0,8,4,4
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,1,0,0,0,0,True,False,0,0,0,0,2,1,1
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
8,0,0,4,0,0,False,True,0,0,0,0,13,8,5
4,3,0,0,0,0,True,False,0,0,0,0,8,5,3
4,6,0,0,1,0,False,True,1,0,0,0,13,6,7
4,6,2,0,0,1,False,True,0,1,1,0,16,7,9
2,3,0,0,0,0,False,True,0,0,2,0,8,4,4
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
6,1,0,2,0,0,True,False,0,0,0,0,10,7,3
2,7,4,0,1,0,True,False,1,0,0,4,20,9,11
0,1,0,0,0,0,False,True,0,0,0,0,2,0,2
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
9,7,2,4,0,2,False,True,0,2,0,0,27,11,16
2,2,0,0,0,0,True,False,0,0,0,1,6,3,3
1,1,0,0,0,0,False,True,0,0,0,0,3,1,2
0,3,0,0,0,0,True,False,0,0,1,0,5,2,3
1,6,0,0,0,0,False,False,0,0,0,0,7,1,6
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
3,0,0,0,0,0,True,False,0,0,1,0,5,5,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
4,2,0,0,0,0,False,True,0,0,1,0,8,5,3
3,1,0,0,1,0,False,True,1,0,0,3,10,5,5
7,1,0,2,1,0,True,False,1,0,0,0,13,10,3
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,1,0,0,0,0,False,True,0,0,0,0,2,0,2
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
5,6,2,0,0,0,False,True,0,0,0,0,14,7,7
2,0,0,0,0,0,True,False,0,0,0,1,4,3,1
1,0,0,0,0,0,True,False,0,0,0,0,2,2,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
3,2,0,0,0,0,True,False,0,0,0,0,6,4,2
3,4,0,0,0,0,False,True,0,0,0,0,8,3,5
7,9,4,2,1,0,True,False,1,0,0,0,25,14,11
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
4,5,0,0,0,1,True,False,0,1,0,1,13,5,8
2,0,0,0,0,0,True,False,0,0,0,1,4,3,1
2,2,0,0,0,0,True,False,0,0,0,0,5,3,2
3,5,2,0,0,0,False,True,0,0,0,0,11,5,6
5,1,0,0,2,0,True,False,2,0,2,2,15,12,3
0,2,0,0,0,0,False,False,0,0,0,0,2,0,2
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
5,1,0,0,0,0,True,False,0,0,1,0,8,7,1
0,2,0,0,0,0,False,True,0,0,0,0,3,0,3
0,1,0,0,0,0,False,True,0,0,0,0,2,0,2
5,5,2,2,0,2,False,True,0,2,2,1,22,9,13
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
6,0,0,0,1,0,True,False,1,0,1,0,10,10,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
8,2,0,4,1,0,False,True,1,0,0,1,18,10,8
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,3,0,0,0,0,True,False,0,0,1,0,5,2,3
1,0,0,0,0,0,True,False,0,0,1,1,4,3,1
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
3,2,0,0,0,0,False,True,0,0,0,0,6,3,3
1,5,0,0,0,0,False,True,0,0,0,1,8,1,7
5,6,0,0,1,0,True,False,1,0,1,0,15,9,6
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
1,6,4,0,0,1,False,True,0,1,2,0,16,7,9
1,2,0,0,0,0,False,True,0,0,0,1,5,1,4
1,1,0,0,0,0,False,True,0,0,0,0,3,1,2
1,1,0,0,0,0,True,False,0,0,0,0,3,2,1
5,2,0,0,1,0,False,True,1,0,0,0,10,7,3
2,9,4,0,0,2,True,False,0,2,0,0,20,7,13
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
1,0,0,0,0,0,True,False,0,0,0,0,2,2,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
4,9,6,0,0,0,False,True,0,0,0,0,20,10,10
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
1,3,0,0,0,0,False,True,0,0,0,0,5,1,4
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
3,2,0,0,0,0,False,True,0,0,1,0,7,4,3
3,1,0,0,0,0,False,True,0,0,0,0,5,3,2
3,4,0,0,2,0,False,True,2,0,0,0,12,7,5
1,3,0,0,0,0,False,True,0,0,0,0,5,1,4
1,2,0,0,0,1,False,True,0,1,0,0,6,1,5
6,9,6,2,0,1,True,False,0,1,2,1,29,15,14
1,3,0,0,0,0,True,False,0,0,0,0,5,2,3
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,4,0,0,0,0,False,True,0,0,0,0,5,0,5
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
3,1,0,0,0,0,True,False,0,0,0,0,5,4,1
2,2,0,0,0,0,False,True,0,0,0,0,5,2,3
7,4,0,4,1,0,False,True,1,0,0,1,19,9,10
1,4,0,0,0,0,False,True,0,0,0,0,6,1,5
4,0,0,0,0,0,True,False,0,0,0,0,5,5,0
0,3,0,0,0,0,False,True,0,0,0,0,4,0,4
1,2,0,0,0,0,False,True,0,0,1,1,6,2,4
2,0,0,0,0,0,False,True,0,0,0,0,3,2,1
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
5,5,0,0,0,0,True,False,0,0,0,0,11,6,5
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
4,0,0,0,0,0,False,True,0,0,0,0,5,4,1
4,0,0,0,0,0,True,False,0,0,0,0,5,5,0
5,4,0,0,0,1,False,True,0,1,1,0,13,6,7
0,1,0,0,0,0,False,True,0,0,0,0,2,0,2
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
1,1,0,0,0,0,True,False,0,0,0,0,3,2,1
7,2,0,4,0,0,True,False,0,0,0,1,15,8,7
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
3,2,0,0,0,0,False,True,0,0,0,1,7,3,4
3,6,0,0,0,0,False,True,0,0,0,0,10,3,7
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,3,0,0,0,0,False,True,0,0,0,0,4,0,4
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
3,6,0,0,0,1,False,True,0,1,0,0,12,3,9
2,2,0,0,0,0,True,False,0,0,1,0,6,4,2
2,0,0,0,0,0,True,False,0,0,0,0,3,3,0
0,1,0,0,0,0,True,False,0,0,0,0,2,1,1
4,7,1,0,0,0,True,False,0,0,0,0,13,6,7
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
0,3,0,0,0,0,False,True,0,0,0,0,4,0,4
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
1,0,0,0,0,0,False,True,0,0,0,0,2,1,1
2,0,0,0,0,0,True,False,0,0,0,0,3,3,0
0,1,0,0,0,0,False,True,0,0,0,0,2,0,2
2,1,0,0,0,0,False,True,0,0,0,0,4,2,2
8,7,0,4,1,0,True,False,1,0,0,0,22,11,11
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
2,5,0,0,0,0,True,False,0,0,0,1,9,3,6
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,4,0,0,0,0,True,False,0,0,1,0,6,2,4
4,5,0,0,0,0,True,False,0,0,0,0,10,5,5
4,3,0,0,0,0,True,False,0,0,0,0,8,5,3
2,0,0,0,0,0,True,False,0,0,0,0,3,3,0
1,2,0,0,0,0,False,True,0,0,0,0,4,1,3
3,3,0,0,0,0,False,True,0,0,0,1,8,3,5
2,0,0,0,0,0,False,True,0,0,0,0,3,2,1
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
4,5,0,0,0,1,False,True,0,1,1,1,14,5,9
0,0,0,0,0,0,False,True,0,0,1,0,2,1,1
3,2,0,0,0,0,False,False,0,0,0,0,5,3,2
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
4,1,0,0,2,0,True,False,2,0,0,1,11,9,2
5,5,0,0,1,1,True,False,1,1,1,0,16,9,7
0,9,6,0,0,1,True,False,0,1,0,0,18,7,11
5,9,6,0,2,0,True,False,1,0,0,0,24,15,9
2,1,0,0,0,0,True,False,0,0,0,0,4,3,1
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
3,4,0,0,0,0,False,True,0,0,0,0,8,3,5
2,2,0,0,1,1,True,False,1,1,2,1,12,7,5
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
1,0,0,0,0,0,True,False,0,0,0,1,3,2,1
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
1,0,0,0,0,0,False,True,0,0,0,0,2,1,1
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
2,1,0,0,0,0,False,True,0,0,0,0,4,2,2
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
7,0,0,0,0,0,False,True,0,0,1,1,10,8,2
2,2,0,0,0,0,True,False,0,0,0,1,6,3,3
2,7,4,0,0,0,False,True,0,0,0,0,14,6,8
6,1,0,1,1,0,True,False,1,0,1,0,12,10,2
4,0,0,0,0,0,True,False,0,0,0,1,6,5,1
7,5,0,0,1,1,False,True,1,0,0,0,16,9,7
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
9,1,0,4,1,0,False,True,1,0,0,0,17,11,6
9,6,0,6,1,0,True,False,1,0,0,0,24,12,12
2,2,0,0,0,0,False,True,0,0,0,0,5,2,3
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
3,0,0,0,0,0,True,False,0,0,0,0,4,4,0
8,2,0,4,0,0,True,False,0,0,1,1,17,10,7
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
4,5,0,0,1,1,True,False,1,1,0,0,14,7,7
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
5,0,0,0,0,0,True,False,0,0,0,0,6,6,0
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
1,1,0,0,0,0,True,False,0,0,0,1,4,2,2
3,2,0,0,0,0,False,True,0,0,1,1,8,4,4
2,1,0,0,0,0,True,False,0,0,0,1,5,3,2
1,0,0,0,0,0,True,False,0,0,0,0,2,2,0
0,1,0,0,0,0,False,True,0,0,0,0,2,0,2
2,0,0,0,0,0,True,False,0,0,0,0,3,3,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
4,2,0,0,0,0,True,False,0,0,0,1,8,5,3
5,6,2,0,0,0,False,True,0,0,0,1,15,7,8
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,5,2,0,0,0,True,False,0,0,2,3,13,5,8
3,3,0,0,0,0,False,True,0,0,0,0,7,3,4
1,2,0,0,0,0,False,True,0,0,0,0,4,1,3
2,1,0,0,0,0,False,True,0,0,0,0,4,2,2
8,7,2,2,1,0,True,False,1,0,0,0,22,13,9
2,2,0,0,0,0,False,True,0,0,2,0,7,4,3
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
1,0,0,0,0,0,True,False,0,0,0,0,2,2,0
2,4,0,0,0,0,True,False,0,0,0,0,7,3,4
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
5,7,2,2,1,0,True,False,1,0,0,1,20,10,10
3,3,0,0,0,0,False,True,0,0,1,0,8,4,4
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
3,5,0,0,0,0,True,False,0,0,0,0,9,4,5
2,3,0,0,0,0,False,True,0,0,1,0,7,3,4
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
2,7,4,0,0,0,False,True,0,0,1,0,15,7,8
5,0,0,0,0,0,True,False,0,0,0,0,6,6,0
1,0,0,0,0,0,True,False,0,0,0,0,2,2,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
4,1,0,0,0,0,True,False,0,0,0,1,7,5,2
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,1,0,0,0,0,False,True,0,0,1,0,3,1,2
0,5,0,0,0,0,False,True,0,0,0,0,6,0,6
2,4,0,0,0,0,False,True,0,0,0,0,7,2,5
7,2,0,1,1,0,False,True,1,0,0,0,13,9,4
2,0,0,0,0,0,True,False,0,0,0,0,3,3,0
2,1,0,0,0,0,False,True,0,0,1,1,6,3,3
3,1,0,0,0,0,True,False,0,0,0,0,5,4,1
2,1,0,0,0,0,False,True,0,0,0,0,4,2,2
0,0,0,0,0,0,False,True,0,0,0,1,2,0,2
1,1,0,0,0,0,False,True,0,0,0,0,3,1,2
3,1,0,0,0,0,False,True,0,0,1,0,6,4,2
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
6,4,0,0,0,1,True,False,0,1,0,1,14,7,7
1,0,0,0,0,0,False,True,0,0,0,0,2,1,1
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,1,0,0,0,0,False,True,0,0,0,0,2,0,2
3,5,0,0,0,0,False,True,0,0,0,0,9,3,6
5,6,1,0,0,1,False,True,0,1,0,0,15,6,9
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,1,0,0,0,0,False,True,0,0,0,0,2,0,2
6,3,0,1,0,0,True,False,0,0,0,1,12,7,5
7,8,4,4,1,2,False,True,1,2,0,1,31,13,18
4,5,0,0,3,0,False,True,3,0,0,0,16,10,6
0,0,0,0,1,0,False,True,1,0,0,0,3,2,1
7,1,0,0,1,0,False,True,1,0,1,0,12,10,2
4,3,0,0,0,0,True,False,0,0,0,0,8,5,3
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
5,5,0,0,0,0,False,True,0,0,0,0,11,5,6
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
2,0,0,0,0,0,False,True,0,0,0,0,3,2,1
4,5,0,0,0,0,False,True,0,0,0,1,11,4,7
3,1,0,0,0,0,False,True,0,0,1,0,6,4,2
0,7,4,0,0,1,False,True,0,1,0,0,14,4,10
1,2,0,0,0,0,False,True,0,0,0,0,4,1,3
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
4,0,0,0,0,0,False,True,0,0,0,0,5,4,1
2,4,0,0,0,0,False,True,0,0,0,1,8,2,6
3,1,0,0,0,0,True,False,0,0,0,0,5,4,1
0,1,0,0,0,0,True,False,0,0,0,0,2,1,1
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,1,0,0,0,0,True,False,0,0,0,0,2,1,1
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,1,0,0,0,0,True,False,0,0,0,0,2,1,1
3,2,0,0,1,0,True,False,1,0,0,1,9,6,3
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
1,7,2,0,0,0,True,False,0,0,0,1,12,4,8
3,4,0,0,0,0,False,True,0,0,0,0,8,3,5
0,3,0,0,0,0,True,False,0,0,1,0,5,2,3
2,1,0,0,0,0,True,False,0,0,0,1,5,3,2
10,4,0,2,1,1,True,False,1,1,0,0,21,13,8
7,3,0,2,1,0,True,False,1,0,0,0,15,10,5
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
1,1,0,0,0,0,False,True,0,0,0,0,3,1,2
1,1,0,0,0,0,False,True,0,0,0,0,3,1,2
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
4,5,0,0,0,0,False,True,0,0,1,0,11,5,6
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
4,2,0,0,0,0,False,True,0,0,0,0,7,4,3
7,3,0,2,0,0,True,False,0,0,1,1,15,9,6
5,0,0,0,0,0,False,True,0,0,0,0,6,5,1
6,0,0,0,0,0,True,False,0,0,0,0,7,7,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
6,2,0,0,0,0,True,False,0,0,0,1,10,7,3
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
1,2,0,0,0,0,True,False,0,0,0,0,4,2,2
4,0,0,2,0,0,False,True,0,0,1,1,9,5,4
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
7,4,0,3,0,1,True,False,0,1,2,1,20,10,10
3,3,0,0,0,1,False,True,0,1,0,0,9,3,6
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
4,1,0,0,0,0,True,False,0,0,1,0,7,6,1
9,4,0,6,1,0,False,True,1,0,0,0,22,11,11
6,2,0,4,0,0,True,False,0,0,1,0,14,8,6
6,1,0,0,1,0,True,False,1,0,0,0,10,9,1
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
3,3,0,0,0,0,False,True,0,0,0,0,7,3,4
1,5,0,0,0,0,False,True,0,0,1,0,8,2,6
2,0,0,0,0,0,True,False,0,0,0,0,3,3,0
0,0,0,0,0,0,False,True,0,0,0,1,2,0,2
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
3,3,0,0,0,0,True,False,0,0,0,0,7,4,3
2,3,0,0,0,0,False,True,0,0,0,1,7,2,5
5,4,0,0,0,1,True,False,0,1,0,0,12,6,6
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
8,4,0,4,0,2,True,False,0,2,1,0,22,10,12
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
4,2,0,0,0,0,False,True,0,0,0,0,7,4,3
2,5,0,0,0,0,False,True,0,0,0,1,9,2,7
