chat_len,r_chat_msg,d_chat_msg,r1_chat_msg,r2_chat_msg,r3_chat_msg,r4_chat_msg,r5_chat_msg,d1_chat_msg,d2_chat_msg,d3_chat_msg,d4_chat_msg,d5_chat_msg
3,3,0,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,6,0,0,0,0,0,0,5,0,1,0
1,1,0,0,0,1,0,0,0,0,0,0,0
12,7,5,0,0,7,0,0,0,0,0,4,1
31,13,18,0,0,0,9,4,0,3,5,0,10
5,2,3,0,0,0,0,2,1,0,1,1,0
3,1,2,1,0,0,0,0,0,0,0,0,2
14,8,6,0,0,0,0,8,1,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
20,13,7,2,0,6,2,3,3,3,0,0,1
4,1,3,1,0,0,0,0,0,0,1,1,1
1,1,0,0,0,1,0,0,0,0,0,0,0
2,2,0,0,0,0,0,2,0,0,0,0,0
14,4,10,3,0,0,1,0,1,0,3,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,1,0,1,1,1,0,0,0,0,0,1
4,3,1,0,3,0,0,0,0,0,1,0,0
3,3,0,0,0,3,0,0,0,0,0,0,0
24,12,12,0,11,1,0,0,7,2,3,0,0
16,8,8,1,2,5,0,0,0,3,2,0,3
8,4,4,0,0,0,4,0,0,0,4,0,0
34,13,21,4,4,3,2,0,0,2,14,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,3,1,0,1,0,0,0,2,0,0,1
3,1,2,1,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,0,1,5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0
21,13,8,0,0,9,2,2,0,0,7,1,0
3,3,0,0,2,0,0,1,0,0,0,0,0
3,0,3,0,0,0,0,0,0,0,1,1,1
2,0,2,0,0,0,0,0,1,0,1,0,0
2,1,1,0,0,1,0,0,0,1,0,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0
5,3,2,1,0,2,0,0,2,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,1,0
22,6,16,4,1,1,0,0,2,4,5,0,5
0,0,0,0,0,0,0,0,0,0,0,0,0
21,10,11,0,0,0,10,0,0,11,0,0,0
1,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0
8,1,7,1,0,0,0,0,0,4,0,3,0
2,1,1,0,0,0,0,1,0,0,1,0,0
8,4,4,0,1,1,2,0,0,2,0,1,1
1,0,1,0,0,0,0,0,0,0,1,0,0
2,1,1,0,0,0,1,0,0,0,1,0,0
3,3,0,0,3,0,0,0,0,0,0,0,0
3,3,0,3,0,0,0,0,0,0,0,0,0
7,5,2,0,5,0,0,0,0,0,0,2,0
5,5,0,0,5,0,0,0,0,0,0,0,0
3,3,0,0,0,2,1,0,0,0,0,0,0
2,0,2,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0
12,7,5,0,2,0,5,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,1,0
7,3,4,3,0,0,0,0,0,0,2,0,2
1,0,1,0,0,0,0,0,0,0,0,0,1
2,2,0,0,2,0,0,0,0,0,0,0,0
10,8,2,0,0,1,3,4,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
9,6,3,0,0,0,6,0,0,0,0,0,3
1,1,0,1,0,0,0,0,0,0,0,0,0
9,7,2,3,0,4,0,0,0,1,1,0,0
4,1,3,0,0,0,1,0,1,0,0,2,0
2,2,0,0,0,0,0,2,0,0,0,0,0
14,5,9,4,0,0,1,0,6,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,2,1,1,2,0,0,0,0,0,0,2
1,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,3,2,0,0,0,0,0,3,0,0,0
1,1,0,0,0,0,1,0,0,0,0,0,0
1,1,0,0,0,0,1,0,0,0,0,0,0
6,6,0,1,3,0,0,2,0,0,0,0,0
2,2,0,0,0,0,0,2,0,0,0,0,0
3,1,2,0,0,1,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,16,0,2,0,0,0,1,13,0,2,0
4,0,4,0,0,0,0,0,0,0,4,0,0
7,1,6,0,0,0,0,1,3,1,1,0,1
15,2,13,0,0,0,2,0,0,10,3,0,0
11,8,3,1,1,2,4,0,1,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0
2,0,2,0,0,0,0,0,0,0,0,2,0
1,1,0,0,0,1,0,0,0,0,0,0,0
26,19,7,3,1,2,4,9,0,1,5,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
10,7,3,3,0,4,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0
7,4,3,0,2,0,2,0,0,0,0,0,3
3,3,0,1,0,0,2,0,0,0,0,0,0
3,0,3,0,0,0,0,0,0,0,0,0,3
5,2,3,2,0,0,0,0,0,0,0,0,3
1,0,1,0,0,0,0,0,0,0,1,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0
6,3,3,0,0,0,1,2,0,0,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
9,6,3,0,0,0,0,6,0,3,0,0,0
12,5,7,1,2,0,0,2,3,4,0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0
17,9,8,7,2,0,0,0,0,0,0,1,7
5,5,0,0,1,3,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
39,13,26,0,0,10,0,3,0,18,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,0,0,0,0,2,0,0,0,0,0
7,5,2,0,4,0,1,0,0,1,0,0,1
10,9,1,8,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,5,3,0,0,0,0,0,4,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0
3,1,2,0,0,0,0,1,0,2,0,0,0
18,5,13,0,1,0,4,0,1,12,0,0,0
2,0,2,0,0,0,0,0,2,0,0,0,0
8,1,7,1,0,0,0,0,4,0,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,1,0,0,0
3,3,0,0,0,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4,0,0,2,4,0,0,0,0,4,0
27,18,9,0,16,0,2,0,0,0,8,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,4,0,0,0,0,0,1,0,2,0,1
1,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,1,0
4,2,2,0,0,0,2,0,1,0,0,1,0
11,5,6,1,0,0,4,0,0,0,3,2,1
4,4,0,4,0,0,0,0,0,0,0,0,0
16,12,4,0,0,3,5,4,0,3,0,0,1
5,2,3,0,1,0,1,0,2,0,1,0,0
9,3,6,0,3,0,0,0,0,5,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
18,8,10,0,0,8,0,0,1,1,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0
2,2,0,0,0,1,0,1,0,0,0,0,0
15,10,5,0,4,0,4,2,4,0,0,0,1
7,0,7,0,0,0,0,0,1,2,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
13,5,8,0,1,0,2,2,8,0,0,0,0
17,3,14,0,1,0,1,1,0,13,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
17,10,7,7,1,0,1,1,3,0,4,0,0
23,16,7,0,1,0,15,0,2,2,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
7,6,1,0,4,0,0,2,0,0,1,0,0
2,0,2,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,3,0,0,0,0,2,3,0,0,0,0
5,1,4,0,0,0,1,0,0,4,0,0,0
29,12,17,1,0,11,0,0,5,0,0,0,12
8,0,8,0,0,0,0,0,7,0,0,0,1
6,4,2,0,0,3,1,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,3,0,1,0,0,0,1,0,0,0,2
1,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,0,0,0,0,4,0,0,0,0,0,0
15,10,5,0,0,7,1,2,0,0,0,1,4
7,1,6,0,0,1,0,0,1,0,0,0,5
1,0,1,0,0,0,0,0,0,0,0,1,0
6,2,4,0,0,0,2,0,4,0,0,0,0
22,11,11,0,1,4,0,6,1,10,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,0,0,0,0,0,0,2,0,0,0
7,5,2,1,0,4,0,0,0,0,2,0,0
2,2,0,0,2,0,0,0,0,0,0,0,0
13,7,6,0,0,0,7,0,1,0,0,0,5
19,15,4,0,14,0,1,0,0,0,1,0,3
1,1,0,0,0,1,0,0,0,0,0,0,0
3,2,1,0,0,0,1,1,0,0,1,0,0
1,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,0,1,0,0,0,0,0,2,0,0
10,0,10,0,0,0,0,0,0,7,1,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,2,0,0,0,0,0,0,0,0,0
5,5,0,0,4,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,0,0,1,0,0,0,0,0,1,1
5,0,5,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
15,11,4,1,0,0,0,10,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,1,0,0,0,0,0,0
2,2,0,0,2,0,0,0,0,0,0,0,0
2,1,1,0,0,0,1,0,0,0,0,0,1
18,13,5,0,0,7,6,0,1,0,1,0,3
13,10,3,3,0,6,0,1,0,0,3,0,0
19,5,14,0,1,2,0,2,7,4,0,2,1
7,4,3,0,0,4,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,0,0,1,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,3,1,0,0,0,4,0,2,1,0,0
10,1,9,1,0,0,0,0,3,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,1,0,0,0,0
3,1,2,0,0,0,0,1,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,0,0,0,2,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
11,8,3,0,0,8,0,0,3,0,0,0,0
5,3,2,2,1,0,0,0,0,0,2,0,0
14,11,3,4,3,3,0,1,2,1,0,0,0
3,0,3,0,0,0,0,0,0,0,0,3,0
3,1,2,0,0,1,0,0,0,0,0,0,2
21,7,14,0,1,6,0,0,0,0,0,4,10
50,24,26,22,0,2,0,0,0,16,4,4,2
16,10,6,0,4,0,6,0,0,0,0,2,4
10,5,5,0,3,2,0,0,0,0,0,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0
7,4,3,0,0,0,1,3,0,0,2,0,1
1,1,0,0,1,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,0,1,1,2,0,0,0,0,0,0,0
2,0,2,0,0,0,0,0,0,0,0,0,2
3,2,1,0,0,2,0,0,0,0,0,0,1
2,2,0,0,0,0,2,0,0,0,0,0,0
9,6,3,1,1,3,0,1,3,0,0,0,0
35,9,26,6,0,0,2,1,18,0,1,0,7
2,2,0,0,0,1,1,0,0,0,0,0,0
12,6,6,0,1,1,4,0,3,1,2,0,0
14,8,6,2,2,4,0,0,6,0,0,0,0
2,0,2,0,0,0,0,0,0,1,1,0,0
8,7,1,3,0,0,4,0,0,0,1,0,0
38,29,9,0,26,0,0,3,1,0,0,5,3
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
23,9,14,0,0,0,9,0,0,0,5,9,0
3,0,3,0,0,0,0,0,0,0,0,3,0
27,22,5,2,18,2,0,0,0,1,3,0,1
20,8,12,1,5,1,1,0,8,2,2,0,0
3,0,3,0,0,0,0,0,1,0,0,2,0
23,20,3,9,0,11,0,0,0,0,0,2,1
4,2,2,1,1,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,0,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,3,2,1,0,0,2,0,0,3,0,0
15,10,5,1,0,8,0,1,0,3,0,0,2
2,0,2,0,0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,0,0,0,2,0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,0,0,0,1,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
27,5,22,0,3,0,2,0,17,3,0,2,0
19,3,16,1,0,0,2,0,0,0,0,9,7
0,0,0,0,0,0,0,0,0,0,0,0,0
8,4,4,0,0,1,1,2,0,1,0,0,3
5,3,2,0,2,0,0,1,0,0,2,0,0
4,3,1,0,3,0,0,0,0,0,0,0,1
3,0,3,0,0,0,0,0,3,0,0,0,0
29,20,9,17,3,0,0,0,1,0,0,0,8
24,16,8,6,0,2,8,0,1,0,7,0,0
2,1,1,0,0,0,0,1,0,1,0,0,0
2,2,0,1,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
28,10,18,0,0,0,0,10,11,7,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
47,11,36,0,5,2,3,1,7,0,15,14,0
7,3,4,0,2,0,0,1,1,0,2,1,0
10,7,3,1,1,1,4,0,0,1,0,0,2
9,7,2,2,0,3,2,0,0,0,1,1,0
1,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,1,0,0,0
1,1,0,0,0,1,0,0,0,0,0,0,0
58,31,27,0,1,4,19,7,15,2,0,7,3
3,3,0,0,0,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,0,0,0,1,0,0,0,1,0,0
1,0,1,0,0,0,0,0,1,0,0,0,0
4,1,3,0,0,0,1,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,3,0,0,1,0,0,0,0,0,2,1
1,1,0,0,0,0,0,1,0,0,0,0,0
9,6,3,3,0,0,0,3,1,2,0,0,0
14,8,6,2,4,2,0,0,0,2,0,1,3
1,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
55,39,16,11,0,8,19,1,1,2,5,1,7
8,8,0,0,1,0,0,7,0,0,0,0,0
20,12,8,8,1,0,0,3,2,0,0,2,4
8,2,6,2,0,0,0,0,0,0,0,5,1
1,0,1,0,0,0,0,0,0,0,0,1,0
37,16,21,3,6,0,0,7,6,2,8,0,5
11,7,4,0,0,0,1,6,0,0,1,3,0
3,2,1,0,1,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,0,0,0,0,1,0,0,0,1,0
1,0,1,0,0,0,0,0,1,0,0,0,0
4,0,4,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1,0,0,1,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,1,0,0,0,0,0,0,0,0,1
1,0,1,0,0,0,0,0,0,0,0,1,0
12,1,11,0,0,1,0,0,4,1,0,6,0
10,7,3,0,0,6,0,1,0,3,0,0,0
3,3,0,2,1,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,1,0,0,0
8,5,3,2,2,0,0,1,0,0,3,0,0
70,33,37,0,0,3,5,25,8,0,25,2,2
4,2,2,0,0,1,0,1,0,2,0,0,0
5,2,3,0,0,2,0,0,0,2,1,0,0
12,7,5,1,1,3,2,0,2,0,0,1,2
11,6,5,1,4,1,0,0,0,4,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0
6,2,4,0,0,0,0,2,2,0,0,0,2
30,16,14,0,15,1,0,0,0,14,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
15,7,8,6,0,0,0,1,0,2,5,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,3,0,0,1,0,0,2,1,0,0,0
9,8,1,8,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
44,24,20,12,9,0,3,0,5,0,3,1,11
9,0,9,0,0,0,0,0,0,9,0,0,0
10,10,0,5,0,3,1,1,0,0,0,0,0
4,2,2,2,0,0,0,0,0,0,0,2,0
16,2,14,0,0,1,0,1,4,0,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,1,0
22,10,12,2,0,5,3,0,0,6,6,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
28,19,9,8,0,2,6,3,0,6,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,0,1,0,0,0,0,0,1,0,0
16,8,8,1,2,4,0,1,0,7,0,1,0
13,1,12,0,0,0,0,1,6,5,0,1,0
34,18,16,0,16,0,1,1,2,1,1,12,0
1,0,1,0,0,0,0,0,0,0,0,1,0
12,8,4,3,0,5,0,0,0,0,4,0,0
8,7,1,0,0,0,1,6,0,1,0,0,0
3,1,2,0,0,0,1,0,0,0,0,1,1
2,0,2,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,2,3,0,1,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,7,0,0,1,0,0,0,3,0,4,0
9,3,6,0,0,3,0,0,2,0,3,0,1
15,4,11,1,0,3,0,0,4,0,7,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0
2,0,2,0,0,0,0,0,0,0,0,0,2
6,3,3,0,0,1,2,0,0,1,0,2,0
2,1,1,0,0,0,0,1,0,0,0,0,1
4,2,2,0,2,0,0,0,0,0,0,0,2
1,1,0,1,0,0,0,0,0,0,0,0,0
19,17,2,17,0,0,0,0,0,2,0,0,0
1,0,1,0,0,0,0,0,0,0,0,1,0
3,3,0,2,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,2,1,2,0,0,0,1,0,1,0,0
2,2,0,0,0,1,1,0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,5,0,0,0,0,0,0,0,1,4,0
11,8,3,0,0,5,3,0,0,3,0,0,0
23,20,3,18,0,0,2,0,0,2,0,1,0
4,2,2,1,1,0,0,0,0,1,0,0,1
1,1,0,0,0,0,1,0,0,0,0,0,0
2,2,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
41,25,16,0,1,13,11,0,0,0,16,0,0
2,0,2,0,0,0,0,0,0,2,0,0,0
11,7,4,0,6,0,0,1,0,0,3,1,0
3,3,0,0,3,0,0,0,0,0,0,0,0
2,2,0,0,0,2,0,0,0,0,0,0,0
3,1,2,0,0,0,1,0,2,0,0,0,0
15,4,11,1,3,0,0,0,4,4,3,0,0
3,0,3,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,0,0,4,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0
20,9,11,0,9,0,0,0,10,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,0,0,2,5,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
52,46,6,0,0,7,39,0,1,4,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
11,7,4,0,0,6,1,0,0,0,0,4,0
10,8,2,0,0,3,0,5,1,1,0,0,0
4,3,1,0,0,1,1,1,0,0,1,0,0
2,0,2,0,0,0,0,0,0,0,0,0,2
2,0,2,0,0,0,0,0,0,0,1,1,0
2,1,1,1,0,0,0,0,0,0,0,1,0
2,1,1,1,0,0,0,0,0,0,1,0,0
291,176,115,4,53,47,35,37,14,33,21,4,43
3,2,1,0,2,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
9,4,5,0,0,2,1,1,0,1,0,4,0
8,3,5,2,0,0,1,0,3,0,2,0,0
3,0,3,0,0,0,0,0,0,0,2,0,1
24,17,7,12,1,0,3,1,0,5,2,0,0
15,7,8,0,0,4,0,3,7,0,1,0,0
21,6,15,2,4,0,0,0,4,2,0,0,9
1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0
7,5,2,4,1,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,6,1,0,2,0,0,0,0,0,6,0
1,1,0,0,0,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,3,0,0,0,1,1,2,0,1,0,0
1,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,6,0,0,0,0,1,2,0,4,0,0
3,2,1,1,0,0,1,0,0,1,0,0,0
3,3,0,1,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,11,0,0,3,10,0,0,2,2,2,5
3,3,0,0,1,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,9,0,0,0,0,0,2,1,6,0,0
8,3,5,3,0,0,0,0,0,0,3,0,2
4,1,3,0,0,0,0,1,0,2,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1,2,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,14,0,0,0,0,2,0,0,0,12,2
2,2,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
38,7,31,1,0,5,1,0,0,0,0,31,0
1,1,0,0,0,0,1,0,0,0,0,0,0
21,10,11,0,1,0,8,1,0,0,8,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0,0,0,0,0,0,0
25,3,22,0,1,2,0,0,3,0,0,14,5
4,1,3,0,1,0,0,0,0,3,0,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
9,4,5,0,0,1,3,0,0,2,0,0,3
57,21,36,1,1,19,0,0,6,20,10,0,0
2,2,0,0,1,0,1,0,0,0,0,0,0
3,0,3,0,0,0,0,0,0,0,0,1,2
3,3,0,0,0,0,0,3,0,0,0,0,0
2,1,1,0,1,0,0,0,0,1,0,0,0
13,8,5,3,0,5,0,0,0,0,0,4,1
2,0,2,0,0,0,0,0,0,0,2,0,0
11,4,7,1,0,0,2,1,0,2,1,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0
13,9,4,2,1,1,0,5,0,1,1,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,0,0,1,2,0,0,0,0,0,0,0
4,4,0,1,0,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,0,0,0,0,1,0,0,0,0,1
5,2,3,0,0,2,0,0,3,0,0,0,0
4,0,4,0,0,0,0,0,1,0,0,3,0
1,1,0,1,0,0,0,0,0,0,0,0,0
9,7,2,0,7,0,0,0,0,0,2,0,0
5,3,2,0,0,2,1,0,2,0,0,0,0
15,2,13,0,0,0,0,2,0,3,9,0,1
2,0,2,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
12,9,3,1,3,0,0,5,0,3,0,0,0
3,3,0,1,0,2,0,0,0,0,0,0,0
14,5,9,1,0,3,0,1,0,1,8,0,0
4,1,3,1,0,0,0,0,0,3,0,0,0
17,11,6,10,0,0,1,0,0,4,0,2,0
